date,stock,close_price,volume,daily_return,7day_ma,30day_ma,volatility
2024-08-02,AAPL,217.97183227539065,105568600,0.6869336008356264,217.08947971888952,219.5005894978841,0.9855480187786692
2024-08-05,AAPL,207.4727783203125,119548600,-4.816702160769748,215.92527770996094,219.55941263834634,2.11715416726577
2024-08-06,AAPL,205.45030212402344,69660500,-0.9748152083675299,214.40558515276226,219.529340616862,2.095013032317952
2024-08-07,AAPL,208.0180511474609,63516400,1.2498151605965457,213.21305629185267,219.5541254679362,2.2086506433413695
2024-08-08,AAPL,211.4780731201172,47161100,1.6633277513995681,212.43550327845983,219.5561075846354,2.352440675734673
2024-08-09,AAPL,214.3829345703125,42201600,1.3735993558752435,211.60838535853796,219.6268280029297,2.3365314882932093
2024-08-12,AAPL,215.91146850585935,38028100,0.7129923557630535,211.52649143763952,219.8635045369466,2.2856444067434207
2024-08-13,AAPL,219.62364196777344,44155300,1.719303512501158,211.76246425083704,220.0213409423828,2.3702257327408582
2024-08-14,AAPL,220.07028198242188,41960600,0.2033660905750745,213.5621076311384,220.07774047851564,0.9676479471586141
2024-08-15,AAPL,223.0479736328125,46414000,1.3530639501013964,216.07606070382255,220.19109598795572,0.5429296676535841
2024-08-16,AAPL,224.3680877685547,44340200,0.5918521088720485,218.41178022112166,220.1901596069336,0.5846284189307804
2024-08-19,AAPL,224.20925903320312,40687800,-0.07078936088067422,220.23052106584822,220.13501892089843,0.6625310343505424
2024-08-20,AAPL,224.8246612548828,30299000,0.2744767206908971,221.7221963065011,220.07197163899738,0.645142746588184
2024-08-21,AAPL,224.71548461914065,34765500,-0.048560791833407446,222.97991289411272,219.8631825764974,0.7011175898549755
2024-08-22,AAPL,222.859375,43695300,-0.8259820734145107,223.4421604701451,219.77130788167318,0.6677767601949138
2024-08-23,AAPL,225.15219116210935,38677300,1.0288174603870104,224.16814749581474,219.65771026611327,0.7356270276971512
2024-08-26,AAPL,225.4896545410156,30602200,0.14988234276755996,224.51695905412947,219.42780049641928,0.5807194390316869
2024-08-27,AAPL,226.33334350585935,35934600,0.37415861342333656,224.79770987374442,219.2121327718099,0.5589790034491138
2024-08-28,AAPL,224.8047790527344,38052200,-0.675359816387533,224.8827841622489,219.14181365966797,0.6358697588293143
2024-08-29,AAPL,228.08026123046875,51906300,1.4570340504042267,225.34786987304688,219.33599853515625,0.8346734260020535
2024-08-30,AAPL,227.29612731933597,52990800,-0.34379735751900453,225.71653311593192,219.49974873860677,0.8569927765079937
2024-09-03,AAPL,221.11248779296875,50190600,-2.7205212861720285,225.46697780064173,219.46894378662108,1.3689005689728049
2024-09-04,AAPL,219.20677185058597,43840200,-0.8618762157690196,224.61763218470983,219.3399164835612,1.292464965493338
2024-09-05,AAPL,220.7253875732422,36615400,0.692777741232975,223.93702261788505,219.47532450358074,1.3444103870012483
2024-09-06,AAPL,219.17697143554688,48423000,-0.7015124787951743,222.91468375069755,219.59381713867188,1.316114978799628
2024-09-09,AAPL,219.26634216308597,67180000,0.04077560108333156,222.12347848074776,219.69975687662762,1.3235323489259134
2024-09-10,AAPL,218.4722442626953,51591000,-0.3621613297128956,220.7509046282087,219.7699732462565,1.062945286119338
2024-09-11,AAPL,221.00331115722656,44587100,1.1585301844969642,219.85193089076452,219.9060521443685,1.2588122993552404
2024-09-12,AAPL,221.11248779296875,37455600,0.049400452495707015,219.85193089076452,219.9373764038086,0.7294188519305622
2024-09-13,AAPL,220.844482421875,36766600,-0.1212077046253035,220.0858895438058,220.08270161946615,0.6301362222102076
2024-09-16,AAPL,214.71046447753903,59357400,-2.777528275584562,219.22661481584822,219.97398935953777,1.2004793313531892
2024-09-17,AAPL,215.1769561767578,45519300,0.2172654697356835,218.65518406459265,220.23079528808594,1.2106309549250207
2024-09-18,AAPL,219.04795837402344,59894900,1.7989854796931715,218.62398638044084,220.68405049641927,1.4427120591609646
2024-09-19,AAPL,227.16709899902344,66781300,3.7065584565443066,219.86610848563058,221.32235209147134,1.990547628769484
2024-09-20,AAPL,226.50205993652344,318679900,-0.2927532487892792,220.65164402553015,221.82315165201823,1.995335500787399
2024-09-23,AAPL,224.78494262695312,54146000,-0.7581022927789394,221.17628043038505,222.16988525390624,2.039718970041121
2024-09-24,AAPL,225.67825317382807,43556100,0.3974067552902971,221.86681910923548,222.49544474283854,2.0332564658288454
2024-09-25,AAPL,224.68569946289065,42308700,-0.43980919604730273,223.29185267857142,222.66417999267577,1.5796674507265405
2024-09-26,AAPL,225.82711791992188,36636700,0.5080067221722384,224.8133043561663,222.85607452392577,1.5698362129387609
2024-09-27,AAPL,226.09510803222656,34026000,0.11867047446432188,225.8200400216239,222.95764567057293,1.5012705973948073
2024-09-30,AAPL,231.26634216308597,54541900,2.287194170571061,226.40564618791853,223.18758748372395,1.0034672790181045
2024-10-01,AAPL,224.52687072753903,63285000,-2.9141600859472816,226.12347630092077,223.19817454020182,1.5721648033954307
2024-10-02,AAPL,225.0926513671875,32880600,0.25198794149454695,226.1674346923828,223.2071075439453,1.5494269905826565
2024-10-03,AAPL,223.9908905029297,34044200,-0.4894699394075497,225.92638288225447,223.18295440673828,1.550626904068052
2024-10-04,AAPL,225.11251831054688,37245100,0.5007470639090572,225.98735700334822,223.2580591837565,1.5566891441721582
2024-10-07,AAPL,220.04052734375,39505400,-2.2530914783690403,225.16070120675224,223.0876703898112,1.7548219437062866
2024-10-08,AAPL,224.0901641845703,31855700,1.8404049879838347,224.87428065708704,223.04102071126303,1.9431423533940946
2024-10-09,AAPL,227.8321075439453,33591100,1.669838287187364,224.38367571149553,223.09097951253256,1.826678412041516
2024-10-10,AAPL,227.3358154296875,28183500,-0.21783238526293935,224.78495352608817,223.17534739176432,1.3910882715181359
2024-10-11,AAPL,225.8569183349609,31759200,-0.6505341412796461,224.89413452148438,223.10123596191406,1.4253643640279994
2024-10-14,AAPL,229.5790252685547,39882100,1.6479933229557542,225.69243948800224,223.17733256022134,1.514886382708986
2024-10-15,AAPL,232.11004638671875,64751400,1.1024618277751363,226.69208635602678,223.54391784667968,1.5408865634781668
2024-10-16,AAPL,230.0554656982422,34082200,-0.8851752521962908,228.12279183523995,223.9055409749349,1.187354866945061
2024-10-17,AAPL,230.42266845703125,32993800,0.15961488142632874,229.02743530273438,224.2287836710612,1.0691218505623246
2024-10-18,AAPL,233.25148010253903,46431500,1.2276620457744913,229.8016313825335,224.69793395996095,0.9921411202993409
2024-10-21,AAPL,234.7204742431641,36254500,0.629789847412443,230.85658264160156,225.21307169596355,0.963951309988474
2024-10-22,AAPL,234.10508728027344,38846600,-0.2621786466966314,232.03489249093192,225.73416646321616,0.8982030459715779
2024-10-23,AAPL,229.04302978515625,52287000,-2.162301363855812,231.95832170758928,226.00215708414714,1.2018974151754878
2024-10-24,AAPL,228.8544464111328,31109500,-0.08233534729275016,231.4932359967913,226.26022237141927,1.094973824922754
2024-10-25,AAPL,229.6881866455078,38802300,0.3643102624613981,231.4407675606864,226.55501251220704,1.065426701996267
2024-10-28,AAPL,231.6633758544922,36087100,0.8599437514968056,231.61801147460938,227.12010955810547,1.1165321573634646
2024-10-29,AAPL,231.93136596679688,35417200,0.11568082840724969,231.42942374093192,227.6785898844401,0.9993411984646946
2024-10-30,AAPL,228.387939453125,47070900,-1.5277909906239895,230.5247759137835,227.98992258707682,1.0749801900020313
2024-10-31,AAPL,224.2291259765625,64370100,-1.820942684854887,229.11392429896765,227.8919901529948,1.1995402303887077
2024-11-01,AAPL,221.25146484375,65276700,-1.3279546623767957,228.00084359305245,227.71697031656902,1.0516497730459484
2024-11-04,AAPL,220.35813903808597,44944500,-0.4037604028045205,226.7870853969029,227.5694101969401,1.037889938906718
2024-11-05,AAPL,221.78741455078125,28111300,0.6486148044880125,225.65840366908483,227.43971557617186,1.0834794870469542
2024-11-06,AAPL,221.06285095214844,54561100,-0.32669283786925796,224.14404296875,227.31895395914714,0.916319070978898
2024-11-07,AAPL,225.78744506835935,42137700,2.1372175812722105,223.26633998325892,227.31763153076173,1.3958261081279344
2024-11-08,AAPL,225.51914978027344,38328800,-0.11882648656779127,222.85651288713728,227.29843292236328,1.3001024246603057
2024-11-11,AAPL,222.8064727783203,42005600,-1.202858827995812,222.65327671595983,227.0164372762044,1.1854783905907527
2024-11-12,AAPL,222.8064727783203,40398300,0.0,222.87542070661272,226.95909067789714,1.0521596023853523
2024-11-13,AAPL,223.6908264160156,48566200,0.3969155952552539,223.35151890345983,226.91236317952473,1.0309649359854454
2024-11-14,AAPL,226.77114868164065,44923900,1.3770445194280612,224.063480922154,227.00503845214843,1.1148799580012556
2024-11-15,AAPL,223.5715789794922,47923700,-1.4109245028521178,224.421870640346,226.95367380777995,1.2828846327384862
2024-11-18,AAPL,226.5724334716797,44633700,1.3422343331317421,224.5340118408203,227.17140401204426,1.101972780554782
2024-11-19,AAPL,226.8307647705078,36211800,0.11401709151894757,224.7213854108538,227.26275736490885,1.0993695483008692
2024-11-20,AAPL,227.5461883544922,35169600,0.315399714279585,225.3984876360212,227.25322672526042,0.9405306570383157
2024-11-21,AAPL,227.0692443847656,42108300,-0.20960314614612008,226.00745500837053,227.244341023763,0.9550814911386094
2024-11-22,AAPL,228.41067504882807,38168300,0.5907584127903487,226.68171909877233,227.3294662475586,0.9619902458173542
2024-11-25,AAPL,231.3916473388672,90152800,1.3050932446138308,227.34179033551897,227.38988698323567,0.9488930781408077
2024-11-26,AAPL,233.56771850585935,45986200,0.9404277086136004,228.76981026785714,227.4384760538737,0.5959669424459791
2024-11-27,AAPL,233.4385681152344,33498400,-0.05529462352551473,229.7506866455078,227.5512461344401,0.5492020399733479
2024-11-29,AAPL,235.8233184814453,28481400,1.0215751345054924,231.03533717564173,227.73126780192058,0.5692939015411747
2024-12-02,AAPL,238.06895446777344,48137100,0.9522535772919394,232.53858947753906,227.89185028076173,0.574860139776677
2024-12-03,AAPL,241.10952758789065,38861000,1.2771817001148822,234.54434422084265,228.10481872558594,0.4696575269203328
2024-12-04,AAPL,241.46725463867188,44383900,0.14836703234417659,236.4095698765346,228.35022430419923,0.5371153152731586
2024-12-05,AAPL,241.4970703125,40033900,0.012347708956528258,237.85320172991072,228.765358988444,0.5558256075231066
2024-12-06,AAPL,241.2983245849609,36870600,-0.08229736587773706,238.95757402692522,229.1801549275716,0.5890911334199188
2024-12-09,AAPL,245.1835021972656,44649200,1.6101137954386058,240.6354217529297,229.69666544596353,0.672980767509976
2024-12-10,AAPL,246.1970367431641,36914800,0.41337795439557734,242.1173815046038,230.18112080891927,0.6646036506293777
2024-12-11,AAPL,244.92515563964844,45205800,-0.5166110528139645,243.09683881487166,230.61424713134767,0.7659225862164044
2024-12-12,AAPL,246.3858337402344,32777500,0.5963773287277263,243.85059683663505,231.21417694091798,0.6751395586456154
2024-12-13,AAPL,246.5547332763672,33155300,0.06855083085290925,244.57737949916296,231.95836385091147,0.6790200280181199
2024-12-16,AAPL,249.4462738037109,51694800,1.1727783478009846,245.71297999790735,232.8981908162435,0.7362539926273706
2024-12-17,AAPL,251.8707733154297,51356400,0.9719525871236812,247.22332981654577,233.9486119588216,0.7128479032779397
2024-12-18,AAPL,246.47525024414065,56774100,-2.142179102508235,247.4078652518136,234.77153981526692,1.130020911314778
2024-12-19,AAPL,248.2041931152344,60882300,0.7014671328586575,247.6946018763951,235.67625122070314,1.1492430877039084
2024-12-20,AAPL,252.8743896484375,147495300,1.8815945349621277,248.83020673479353,236.5791493733724,1.2775249427342261
2024-12-23,AAPL,253.64944458007807,40858800,0.30649799401121225,249.86786542619978,237.5168258666992,1.2772306772733693
2024-12-24,AAPL,256.56085205078125,23234700,1.1478075481391459,251.29731096540178,238.64197184244793,1.292370291151796
2024-12-26,AAPL,257.3755798339844,27237100,0.31755732672802406,252.43006896972656,239.79427541097004,1.266847984997468
2024-12-27,AAPL,253.9673767089844,42355300,-1.324213869551405,252.72958374023438,240.80349375406902,1.4008562623687544
2024-12-30,AAPL,250.59890747070312,35557500,-1.3263393440257176,253.3186776297433,241.5977523803711,1.2001691073368312
2024-12-31,AAPL,248.8302154541016,39480700,-0.7057860045971309,253.4081093924386,242.43970692952473,1.2282022657225835
2025-01-02,AAPL,242.3019256591797,55740700,-2.623592067791336,251.89775739397322,242.96402333577473,1.2830070208647897
2025-01-03,AAPL,241.8150329589844,40244100,-0.20094462677946456,250.2071271623884,243.4634989420573,1.2366752101630785
2025-01-06,AAPL,243.44464111328125,45045600,0.673906884264408,248.33338274274553,243.99344736735026,1.1285918634029988
2025-01-07,AAPL,240.6723480224609,40856000,-1.1387776203010902,245.94720676967077,244.44688415527344,1.0308580676117551
2025-01-08,AAPL,241.15921020507807,37628900,0.20229253032912897,244.11746869768416,244.87183532714843,1.097649631799436
2025-01-10,AAPL,235.3463592529297,61710900,-2.41037899701414,241.93853323800224,245.0036590576172,1.2600477424523862
2025-01-13,AAPL,232.9119110107422,49630700,-1.034410835976085,239.66448974609375,244.98179880777994,1.2583271066387833
2025-01-14,AAPL,231.79901123046875,39435300,-0.47782003738834344,238.16407339913505,244.9271469116211,1.0158905829451164
2025-01-15,AAPL,236.35986328125,39832000,1.9675890878786184,237.38476344517298,244.94503173828124,1.4182738146397427
2025-01-16,AAPL,226.81089782714844,71759100,-4.040011413756417,235.00851440429688,244.56976318359375,1.9050536255661525
2025-01-17,AAPL,228.5199737548828,68488300,0.7535246075507596,233.2724609375,244.15011138916014,2.011732070750349
2025-01-21,AAPL,221.2265625,98070400,-3.1915858973036393,230.42493983677454,243.4754216512044,2.1562228846795897
2025-01-22,AAPL,222.4090118408203,64126500,0.5344970004767413,228.57674734933036,242.83915303548176,2.1690316847444557
2025-01-23,AAPL,222.24009704589844,60234800,-0.0759478195257568,227.05220249720983,242.2038787841797,2.180812029605715
2025-01-24,AAPL,221.36569213867188,54697900,-0.3934505603846894,225.56172834123885,241.40995178222656,2.1821363159926306
2025-01-27,AAPL,228.40072631835935,94863400,3.178014674144025,224.42470877511158,240.81674143473307,2.4537981851088193
2025-01-28,AAPL,236.7473907470703,75707600,3.6543948713529284,225.84420776367188,240.54414927164714,2.3026689271446874
